flight_id,hardware_id,start_at_utc,end_at_utc,report_start_date,raw_area_m2,corrected_recorded_area_m2,counter_observed_delta_m2,controller_delta_area_m2,area_status,area_confidence,aggregation_eligibility,anomaly_flags_json,application_activity,application_channel_quality,area_algorithm_version,v4_summary_id,calculation_input_hash,field_attribution_tier,field_attribution_method,field_land_uuid,linked_land_uuid,geometry_holder_land_uuid,attribution_geometry_md5,land_snapshot_id,land_revision_id,historical_geometry_available,historical_geometry_sha256,field_name_at_snapshot,field_input_hash,v4_revision_id,route_revision_id,list_spray_width,v4_identity_status,route_identity_status,list_start_ts,list_end_ts,v4_summary_row_id,v4_summary_source_id,span_s,frame_count,application_frames,moving_application_distance_m,width_min,width_max,v4_summary_parser_version
688562465,1581F574B235W00100Q5,2026-08-17 23:01:40,2026-08-17 23:08:52,2026-08-18,10106.0,10106.0,10093.333384642998,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,76,d1786da3ed533743ace112a846f2f5a453a3ececa2d312b21598b3e944cebb00,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,84b553f3-6812-440b-a59f-61b59c0f7332,,84b553f3-6812-440b-a59f-61b59c0f7332,5936e0a4bc160fc03c62ba72423bfa1b,1,957,0,,ShukrulloBerdizamini,407c24d4cf09dfb3f241a90a7c85ed2c50a17d8d2505115f16c5cd67c07f7e61,102,101,6.309999942779541,URL_PATH_MATCH,OK,1787007700,1787008132,76,102,432.5,4326,2894,1593.3,6.300000190734863,6.300000190734863,v4-parse-1
688575000,1581F574B235W00100Q5,2026-08-17 23:13:15,2026-08-17 23:20:29,2026-08-18,9926.0,9926.0,9940.00005101164,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,80,e5d24f168b663883a8fe1d327e01207187928fcb37c9f7f4cdd671c52ea665e3,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,84b553f3-6812-440b-a59f-61b59c0f7332,,84b553f3-6812-440b-a59f-61b59c0f7332,5936e0a4bc160fc03c62ba72423bfa1b,1,957,0,,ShukrulloBerdizamini,407c24d4cf09dfb3f241a90a7c85ed2c50a17d8d2505115f16c5cd67c07f7e61,108,107,6.309999942779541,URL_PATH_MATCH,OK,1787008395,1787008829,80,108,434.7,4348,2814,1567.7,6.300000190734863,6.300000190734863,v4-parse-1
688588184,1581F574B235W00100Q5,2026-08-17 23:25:09,2026-08-17 23:32:54,2026-08-18,9880.0,9880.0,9873.333282768726,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,83,b769dd273adc04034d69b2db0121ac172e121a1d0613c13780ddeae0b8140148,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,84b553f3-6812-440b-a59f-61b59c0f7332,,84b553f3-6812-440b-a59f-61b59c0f7332,5936e0a4bc160fc03c62ba72423bfa1b,1,957,0,,ShukrulloBerdizamini,407c24d4cf09dfb3f241a90a7c85ed2c50a17d8d2505115f16c5cd67c07f7e61,114,113,6.309999942779541,URL_PATH_MATCH,OK,1787009109,1787009574,83,114,465.0,4651,2800,1558.3,6.300000190734863,6.300000190734863,v4-parse-1
688597204,1581F574B235W00100Q5,2026-08-17 23:36:25,2026-08-17 23:40:25,2026-08-18,2733.0,2733.0,2759.9998985727625,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,86,a00b48ee5f6d904dfb748db372f3d666adb27c88a162aa5644d6a8a909249549,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,84b553f3-6812-440b-a59f-61b59c0f7332,,84b553f3-6812-440b-a59f-61b59c0f7332,5936e0a4bc160fc03c62ba72423bfa1b,1,957,0,,ShukrulloBerdizamini,407c24d4cf09dfb3f241a90a7c85ed2c50a17d8d2505115f16c5cd67c07f7e61,120,119,6.309999942779541,URL_PATH_MATCH,OK,1787009785,1787010025,86,120,240.1,2402,956,448.3,6.300000190734863,6.300000190734863,v4-parse-1
689285659,1581F574B235W00100Q5,2026-08-18 16:56:17,2026-08-18 17:03:29,2026-08-18,9913.0,9913.0,9926.66656523943,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,176,c8cc0f9fa850432f14edb129d8dbd06d588ab890ba76b7fb0992e6ff87d74371,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e4031958-c11d-46fa-8971-0e75929126c6,,e4031958-c11d-46fa-8971-0e75929126c6,0c7e02caf9e12a43541a8422b71b13aa,1,958,0,,AliMirzozamini,f0d52e2bc6609fc9d6a246ffe654fa95a78cd554944a3400d51a3cee5751bbfb,434,433,6.28000020980835,URL_PATH_MATCH,OK,1787072177,1787072609,176,434,431.9,4320,2898,1576.8,6.199999809265137,6.199999809265137,v4-parse-1
689288257,1581F574B235W00100Q5,2026-08-18 17:06:07,2026-08-18 17:12:52,2026-08-18,9966.0,9966.0,9980.000000447035,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,182,10027dbffd73594d15791f3a9842113b9cd948d48314c499cf6fe570cacaf61d,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e4031958-c11d-46fa-8971-0e75929126c6,,e4031958-c11d-46fa-8971-0e75929126c6,0c7e02caf9e12a43541a8422b71b13aa,1,958,0,,AliMirzozamini,f0d52e2bc6609fc9d6a246ffe654fa95a78cd554944a3400d51a3cee5751bbfb,440,439,6.28000020980835,URL_PATH_MATCH,OK,1787072767,1787073172,182,440,405.3,4054,2844,1585.1,6.199999809265137,6.199999809265137,v4-parse-1
689292637,1581F574B235W00100Q5,2026-08-18 17:17:09,2026-08-18 17:26:00,2026-08-18,10020.0,10020.0,10033.33361322681,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,188,f793317aee0fc0f8722566c3205304308da97b88f0840307219224a189474093,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e4031958-c11d-46fa-8971-0e75929126c6,,e4031958-c11d-46fa-8971-0e75929126c6,0c7e02caf9e12a43541a8422b71b13aa,1,958,0,,AliMirzozamini,f0d52e2bc6609fc9d6a246ffe654fa95a78cd554944a3400d51a3cee5751bbfb,455,454,6.28000020980835,URL_PATH_MATCH,OK,1787073429,1787073960,188,455,531.5,5316,3172,1580.4,6.199999809265137,6.199999809265137,v4-parse-1
689294880,1581F574B235W00100Q5,2026-08-18 17:27:49,2026-08-18 17:35:08,2026-08-18,10033.0,10033.0,10039.99979669849,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,194,63945b5656c81aec89cb772b49d6f9a5988066c61330b04ce758924fe9eabd91,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e4031958-c11d-46fa-8971-0e75929126c6,,e4031958-c11d-46fa-8971-0e75929126c6,0c7e02caf9e12a43541a8422b71b13aa,1,958,0,,AliMirzozamini,f0d52e2bc6609fc9d6a246ffe654fa95a78cd554944a3400d51a3cee5751bbfb,461,460,6.28000020980835,URL_PATH_MATCH,OK,1787074069,1787074508,194,461,439.5,4396,2888,1587.1,6.199999809265137,6.199999809265137,v4-parse-1
689299532,1581F574B235W00100Q5,2026-08-18 17:40:10,2026-08-18 17:48:33,2026-08-18,8780.0,8780.0,8806.666844834883,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,200,376eb43fc4d1655ce9631d114f91d563ec8dbee7973452cb2eca882770125933,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e4031958-c11d-46fa-8971-0e75929126c6,,e4031958-c11d-46fa-8971-0e75929126c6,0c7e02caf9e12a43541a8422b71b13aa,1,958,0,,AliMirzozamini,f0d52e2bc6609fc9d6a246ffe654fa95a78cd554944a3400d51a3cee5751bbfb,476,475,6.28000020980835,URL_PATH_MATCH,OK,1787074810,1787075313,200,476,502.9,5030,3108,1407.6,6.199999809265137,6.199999809265137,v4-parse-1
689301846,1581F574B235W00100Q5,2026-08-18 17:50:51,2026-08-18 17:54:56,2026-08-18,0.0,,,,CHANNEL_MISSING,UNKNOWN,UNRESOLVED,"[""AREA_CHANNEL_ABSENT"", ""LIST_FROM_MUTABLE_RAW_JSON""]",NOT_OBSERVED,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,205,29558903a469a7c6366a8345e43842516b7f5c0dd0ecda068466148e49c67fa5,TIER5_UNKNOWN,MANUAL_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,482,481,,URL_PATH_MATCH,OK,1787075451,1787075696,205,482,245.6,2457,0,0.0,,,v4-parse-1
689306078,1581F574B235W00100Q5,2026-08-18 18:04:22,2026-08-18 18:11:16,2026-08-18,9946.0,9946.0,9953.333053737879,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,210,e7c18a9095aadebeb53ea1d0b550cfe45bb4691dc1f6572ddb7d4a4c0905bec3,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,497,496,6.360000133514404,URL_PATH_MATCH,OK,1787076262,1787076676,210,497,414.1,4142,2690,1563.2,6.300000190734863,6.300000190734863,v4-parse-1
689308041,1581F574B235W00100Q5,2026-08-18 18:13:45,2026-08-18 18:20:40,2026-08-18,10073.0,10073.0,10073.3334099253,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,212,d361c668bf25441ecb2c9c2d4203dcbd1cc2e1cd2068d4d61dc14db489593827,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,506,505,6.360000133514404,URL_PATH_MATCH,OK,1787076825,1787077240,212,506,415.7,4158,2726,1584.7,6.300000190734863,6.300000190734863,v4-parse-1
689310231,1581F574B235W00100Q5,2026-08-18 18:23:20,2026-08-18 18:30:12,2026-08-18,9766.0,9766.0,9773.333537081877,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,215,65b389134bde7d90e2e24cd440de028c375362ffebcb1b83727caf29286048be,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,551,550,6.360000133514404,URL_PATH_MATCH,OK,1787077400,1787077812,215,551,412.4,4125,2650,1538.9,6.300000190734863,6.300000190734863,v4-parse-1
689313066,1581F574B235W00100Q5,2026-08-18 18:35:07,2026-08-18 18:43:10,2026-08-18,9946.0,9946.0,9926.666717976332,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,218,cb4eceebe4e3b7a8e1d56ba892017769d1bcffbef8992a13671434fc9f3f4286,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,557,556,6.360000133514404,URL_PATH_MATCH,OK,1787078107,1787078590,218,557,482.9,4830,2788,1554.2,6.300000190734863,6.300000190734863,v4-parse-1
689316557,1581F574B235W00100Q5,2026-08-18 18:46:19,2026-08-18 18:55:33,2026-08-18,9153.0,9153.0,9139.999695122242,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,221,de5d886591b0ac6c1262b83049cc83e1300bb233d1aae9b7ee1cb987686cf690,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,563,562,6.360000133514404,URL_PATH_MATCH,OK,1787078779,1787079333,221,563,554.2,5543,2866,1405.4,6.300000190734863,6.300000190734863,v4-parse-1
689319791,1581F574B235W00100Q5,2026-08-18 18:58:15,2026-08-18 19:06:19,2026-08-18,6680.0,6680.0,6666.6669721404705,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,224,89980a448cfdd1bc7e9e3ef3203be704c06ac161b83bf064f81711bcd65e6e01,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e0098beb-7925-4621-8984-b0515c676dea,,e0098beb-7925-4621-8984-b0515c676dea,8276c36a3cd4c0836e0f5d8b41e97ab2,1,959,0,,AliMirzozamini,16442f542d7a57cf695ebbf5da864f0f265d0690069788677556be2f6eb43006,575,574,6.360000133514404,URL_PATH_MATCH,OK,1787079495,1787079979,224,575,484.4,4845,2638,1235.7,6.300000190734863,6.300000190734863,v4-parse-1
688454966,1581F574B2387001009R,2026-08-17 19:30:53,2026-08-17 19:38:39,2026-08-18,8546.0,8546.0,8539.99979669849,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,11,6581743083e1ae1e40a5120eb58e40bbc493dd2f62e3280770bf229c0d4f00b8,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,13807304-d871-4314-b10f-3dfa47f182c7,,13807304-d871-4314-b10f-3dfa47f182c7,f322ed11006c691ee87fad5f46130aa6,1,1166,0,,Alibek botirov 19,ffe5701939002f5339bc7942cf0f6260e14273564113ffba50ec97fb75192fdd,624,623,6.070000171661377,URL_PATH_MATCH,OK,1786995053,1786995519,11,624,466.5,4666,2436,1398.7,6.0,6.0,v4-parse-1
688458283,1581F574B2387001009R,2026-08-17 19:42:29,2026-08-17 19:50:26,2026-08-18,8480.0,8480.0,8460.00017846624,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,14,7c090bf18cf89a0d6166ca4f88601b4d8011fe57738a66fe07c32324a69789a3,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,13807304-d871-4314-b10f-3dfa47f182c7,,13807304-d871-4314-b10f-3dfa47f182c7,f322ed11006c691ee87fad5f46130aa6,1,1166,0,,Alibek botirov 19,ffe5701939002f5339bc7942cf0f6260e14273564113ffba50ec97fb75192fdd,640,639,6.070000171661377,URL_PATH_MATCH,OK,1786995749,1786996226,14,640,477.8,4779,2481,1387.3,6.0,6.0,v4-parse-1
688460771,1581F574B2387001009R,2026-08-17 19:53:30,2026-08-17 19:59:48,2026-08-18,8386.0,8386.0,8366.66661625107,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,18,0b37518037ba2da87e2aa8ef00c4f8c48eee184f7abf220d8af8aa766b62912e,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,13807304-d871-4314-b10f-3dfa47f182c7,,13807304-d871-4314-b10f-3dfa47f182c7,f322ed11006c691ee87fad5f46130aa6,1,1166,0,,Alibek botirov 19,ffe5701939002f5339bc7942cf0f6260e14273564113ffba50ec97fb75192fdd,652,651,6.070000171661377,URL_PATH_MATCH,OK,1786996410,1786996788,18,652,378.6,3787,2658,1401.5,6.0,6.0,v4-parse-1
688460773,1581F574B2387001009R,2026-08-17 19:59:48,2026-08-17 19:59:59,2026-08-18,0.0,0.0,0.0,0.0,COUNTER_ZERO,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,20,9e90c854596a4a857a9481dacdc35079883473e8e92565c478b251a710c8ef86,TIER5_UNKNOWN,MANUAL_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,656,655,,URL_PATH_MATCH,OK,1786996788,1786996799,20,656,10.8,109,23,0.0,6.0,8.0,v4-parse-1
688460774,1581F574B2387001009R,2026-08-17 19:59:59,2026-08-17 20:01:26,2026-08-18,8386.0,0.0,0.0,0.0,COUNTER_FLAT_RAW_OVERSTATED,HIGH,CERTIFIED,"[""STRUCTURAL_RETAINED_CANDIDATE"", ""RETAINED_SCALAR_SOURCE_MATCH"", ""LIST_FROM_MUTABLE_RAW_JSON""]",NOT_OBSERVED,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,21,4f2b56bab2adcd45255f56edf130c096b5aa383bfc34547afa16e1c1e914552b,TIER5_UNKNOWN,AUTO_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,660,659,,URL_PATH_MATCH,OK,1786996799,1786996886,21,660,86.8,869,0,0.0,6.0,8.0,v4-parse-1
688464465,1581F574B2387001009R,2026-08-17 20:08:26,2026-08-17 20:15:38,2026-08-18,10013.0,10013.0,10006.666971991459,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,25,9db60dedbada1471ef2fdd05b4b8c0846c85e9487b91a301344146f7945b7a21,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,d2cecf61-710c-4845-a59c-f8e462a7133f,,d2cecf61-710c-4845-a59c-f8e462a7133f,67fce0d495d8dd870ef94cdfed3d3ceb,1,1168,0,,Alibek botirov 19,fc9b71dce2b8a2fb4e221f934c517bdbed306fd9ec617b680b24b534374475db,676,675,6.269999980926514,URL_PATH_MATCH,OK,1786997306,1786997738,25,676,432.7,4328,2744,1590.4,6.199999809265137,6.199999809265137,v4-parse-1
688468130,1581F574B2387001009R,2026-08-17 20:19:31,2026-08-17 20:27:56,2026-08-18,9573.0,9573.0,9566.666437933842,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,29,f6a6a5db97ac07790bd399ad566d5d22c0a0bb166d10738f9d52733a123c202c,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,d2cecf61-710c-4845-a59c-f8e462a7133f,,d2cecf61-710c-4845-a59c-f8e462a7133f,67fce0d495d8dd870ef94cdfed3d3ceb,1,1168,0,,Alibek botirov 19,fc9b71dce2b8a2fb4e221f934c517bdbed306fd9ec617b680b24b534374475db,3,2,6.269999980926514,URL_PATH_MATCH,OK,1786997971,1786998476,29,3,505.5,5056,2698,1524.5,6.199999809265137,6.199999809265137,v4-parse-1
688471422,1581F574B2387001009R,2026-08-17 20:30:48,2026-08-17 20:37:59,2026-08-18,8613.0,8613.0,8600.000051160652,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,33,cb28933b12a06e0ba1eb499f3cc95d5a7cabc2d65e0ee56abb03d48ff7f84a62,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,d2cecf61-710c-4845-a59c-f8e462a7133f,,d2cecf61-710c-4845-a59c-f8e462a7133f,67fce0d495d8dd870ef94cdfed3d3ceb,1,1168,0,,Alibek botirov 19,fc9b71dce2b8a2fb4e221f934c517bdbed306fd9ec617b680b24b534374475db,9,8,6.269999980926514,URL_PATH_MATCH,OK,1786998648,1786999079,33,9,431.8,4319,2448,1365.9,6.199999809265137,6.199999809265137,v4-parse-1
688475257,1581F574B2387001009R,2026-08-17 20:41:11,2026-08-17 20:47:27,2026-08-18,8160.0,8160.0,8153.333180894454,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,39,10adb2fad0dfff38981b861b64db58a5926f8f09a28cc58513aa266927466aae,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,d2cecf61-710c-4845-a59c-f8e462a7133f,,d2cecf61-710c-4845-a59c-f8e462a7133f,67fce0d495d8dd870ef94cdfed3d3ceb,1,1168,0,,Alibek botirov 19,fc9b71dce2b8a2fb4e221f934c517bdbed306fd9ec617b680b24b534374475db,27,26,6.269999980926514,URL_PATH_MATCH,OK,1786999271,1786999647,39,27,376.4,3765,2711,1327.9,6.199999809265137,6.199999809265137,v4-parse-1
688475258,1581F574B2387001009R,2026-08-17 20:47:27,2026-08-17 20:47:36,2026-08-18,46.0,46.0,46.66709899902344,46.66709899902344,RAW_CORROBORATED,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,41,fac9897c787efd9a7a84f6a030004c2f0ceaac59d6aa24168ee860784a6cdc68,TIER5_UNKNOWN,MANUAL_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,30,29,,URL_PATH_MATCH,OK,1786999647,1786999656,41,30,8.8,89,40,6.4,6.199999809265137,8.0,v4-parse-1
688475262,1581F574B2387001009R,2026-08-17 20:47:36,2026-08-17 20:48:47,2026-08-18,8160.0,0.0,0.0,0.0,COUNTER_FLAT_RAW_OVERSTATED,HIGH,CERTIFIED,"[""STRUCTURAL_RETAINED_CANDIDATE"", ""RETAINED_SCALAR_SOURCE_MATCH"", ""LIST_FROM_MUTABLE_RAW_JSON""]",NOT_OBSERVED,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,42,7351069fa888fe5eb8798714aed9c4131a0b260f154a72a87c7e9b7dd3ff409c,TIER5_UNKNOWN,AUTO_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,33,32,,URL_PATH_MATCH,OK,1786999656,1786999727,42,33,70.9,710,0,0.0,6.199999809265137,8.0,v4-parse-1
688480071,1581F574B2387001009R,2026-08-17 20:52:23,2026-08-17 20:59:14,2026-08-18,10440.0,10440.0,10433.333231757084,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,44,e3f531040649d44aae7dc533427a056a9c8e9c52e324aa512768acfeb17f2881,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,844497da-755f-420f-b0ec-137da147b980,,844497da-755f-420f-b0ec-137da147b980,0795c839d35df83cc7d16158677c3cca,1,1167,0,,Alibek botirov 19,8aead5b55ed7e855a3060333cd2242142a17523c88a23864f2a572ae454a170c,39,38,6.269999980926514,URL_PATH_MATCH,OK,1786999943,1787000354,44,39,411.7,4118,2814,1662.9,6.199999809265137,6.199999809265137,v4-parse-1
